SMILES,logPapp,n_measurements,label_mean,label_median,label_std,label_min,label_max,label_range
C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.2600002,1,-5.2600002,-5.2600002,,-5.2600002,-5.2600002,0.0
C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C1=O,-5.3000002,1,-5.3000002,-5.3000002,,-5.3000002,-5.3000002,0.0
C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C1=O,-5.3000002,1,-5.3000002,-5.3000002,,-5.3000002,-5.3000002,0.0
C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.3000002,1,-5.3000002,-5.3000002,,-5.3000002,-5.3000002,0.0
C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C1=O,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,-5.3000002,1,-5.3000002,-5.3000002,,-5.3000002,-5.3000002,0.0
C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
C[C@@H]1O[C@@H](O[C@@H]2C(=O)c3c(O)cc(O)cc3O[C@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,-6.8200002,1,-6.8200002,-6.8200002,,-6.8200002,-6.8200002,0.0
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,-6.6500001,1,-6.6500001,-6.6500001,,-6.6500001,-6.6500001,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,-6.9593034,1,-6.9593034,-6.9593034,,-6.9593034,-6.9593034,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,-7.23,1,-7.23,-7.23,,-7.23,-7.23,0.0
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-6.8200002,1,-6.8200002,-6.8200002,,-6.8200002,-6.8200002,0.0
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@@H]1O,-6.0999999,1,-6.0999999,-6.0999999,,-6.0999999,-6.0999999,0.0
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,-6.0999999,1,-6.0999999,-6.0999999,,-6.0999999,-6.0999999,0.0
C[C@@H]1O[C@@H](c2ccc(Cl)cc2)OC[C@H]1N,-4.9279342,1,-4.9279342,-4.9279342,,-4.9279342,-4.9279342,0.0
C[C@@H]1O[C@@H](c2ccc(Cl)cc2)OC[C@H]1NC(=O)Cc1ccccc1,-4.9920392,1,-4.9920392,-4.9920392,,-4.9920392,-4.9920392,0.0
C[C@@H]1O[C@@H](c2ccc(N(O)O)cc2)OC[C@H]1N,-4.8885694,1,-4.8885694,-4.8885694,,-4.8885694,-4.8885694,0.0
C[C@@H]1O[C@@H](c2ccc(N(O)O)cc2)OC[C@H]1NC(=O)Cc1ccccc1,-4.9846401,1,-4.9846401,-4.9846401,,-4.9846401,-4.9846401,0.0
C[C@@H]1[C@H]2C3=CC(=O)[C@@H]4[C@]5(C)CC[C@@H](O)[C@@](C)(C(=O)O)[C@H]5CC[C@@]4(C)[C@@]3(C)C[C@H](C)[C@H]2CC[C@H]1C,-5.8000002,1,-5.8000002,-5.8000002,,-5.8000002,-5.8000002,0.0
C[C@@](N)(Cc1ccc(O)c(O)c1)C(=O)O,-6.619894,1,-6.619894,-6.619894,,-6.619894,-6.619894,0.0
C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-5.7141905,1,-5.7141905,-5.7141905,,-5.7141905,-5.7141905,0.0
C[C@H](CS)C(=O)N1CCC[C@@H]1C(=O)O,-4.8153086,1,-4.8153086,-4.8153086,,-4.8153086,-4.8153086,0.0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,-4.8200002,1,-4.8200002,-4.8200002,,-4.8200002,-4.8200002,0.0
C[C@H](CSN=O)C(=O)N1CCC[C@@H]1C(=O)O,-4.5,1,-4.5,-4.5,,-4.5,-4.5,0.0
C[C@H](N)C(=O)O,-5.4201083,1,-5.4201083,-5.4201083,,-5.4201083,-5.4201083,0.0
C[C@H](N)Cc1ccccc1,-4.3899999,1,-4.3899999,-4.3899999,,-4.3899999,-4.3899999,0.0
C[C@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CO)C(=O)O,-6.2819986,1,-6.2819986,-6.2819986,,-6.2819986,-6.2819986,0.0
C[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@@H]1C(=O)O,-5.8800001,1,-5.8800001,-5.8800001,,-5.8800001,-5.8800001,0.0
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-4.5500002,1,-4.5500002,-4.5500002,,-4.5500002,-4.5500002,0.0
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,-5.1161518,1,-5.1161518,-5.1161518,,-5.1161518,-5.1161518,0.0
C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,-5.7355282,2,-5.7355282,-5.7355282,0.2128790219596099,-5.8860564,-5.585,0.3010564000000002
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)C(C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,-5.6316042,1,-5.6316042,-5.6316042,,-5.6316042,-5.6316042,0.0
C[C@H]1[C@@H](OC(=O)CCC(=O)O)O[C@@H]2OC3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,-5.4001169,1,-5.4001169,-5.4001169,,-5.4001169,-5.4001169,0.0
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,-5.5500002,1,-5.5500002,-5.5500002,,-5.5500002,-5.5500002,0.0
C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,-5.4000001,1,-5.4000001,-5.4000001,,-5.4000001,-5.4000001,0.0
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,-5.3699999,1,-5.3699999,-5.3699999,,-5.3699999,-5.3699999,0.0
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,-4.7199998,1,-4.7199998,-4.7199998,,-4.7199998,-4.7199998,0.0
C[C@]12CC(=O)[C@@H]3[C@@H](CCC4=CC(=O)CC[C@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,-4.5086384,1,-4.5086384,-4.5086384,,-4.5086384,-4.5086384,0.0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,-4.5543182,2,-4.5543182,-4.5543182,0.020248992628770376,-4.5686364,-4.54,0.028636399999999895
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@H]2[C@H](O)C[C@@]2(C)[C@@H]1CC[C@@]2(O)C(=O)CO,-4.6599998,1,-4.6599998,-4.6599998,,-4.6599998,-4.6599998,0.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,-4.731148,2,-4.731148,-4.731148,0.0016235171696038957,-4.732296,-4.73,0.0022959999999994096
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,-4.6700001,1,-4.6700001,-4.6700001,,-4.6700001,-4.6700001,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,-4.365,2,-4.365,-4.365,0.09192359871153846,-4.4299998,-4.3000002,0.12999959999999966
C[C@]12C[C@@H](O)[C@@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@H]1CC[C@H]2C(=O)CO,-4.4850001,1,-4.4850001,-4.4850001,,-4.4850001,-4.4850001,0.0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,-5.4436975,1,-5.4436975,-5.4436975,,-5.4436975,-5.4436975,0.0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,-4.3887606,1,-4.3887606,-4.3887606,,-4.3887606,-4.3887606,0.0
C[N+](C)(C)CCO,-4.9521427,1,-4.9521427,-4.9521427,,-4.9521427,-4.9521427,0.0
C[N+]1(C)[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1C1OC12.[Br-],-6.1599998,1,-6.1599998,-6.1599998,,-6.1599998,-6.1599998,0.0
Cc1c(F)c(N2CCNC(C)C2)cc2c1C(=O)C(C(=O)O)CN2C1CC1,-4.9825492,1,-4.9825492,-4.9825492,,-4.9825492,-4.9825492,0.0
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,-4.8899999,1,-4.8899999,-4.8899999,,-4.8899999,-4.8899999,0.0
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,-4.3894196,1,-4.3894196,-4.3894196,,-4.3894196,-4.3894196,0.0
Cc1c(O)c(=O)ccn1C,-4.8885303,1,-4.8885303,-4.8885303,,-4.8885303,-4.8885303,0.0
Cc1c(O)c2c(c(C)c1CCO)C(=O)C(C)(C)C2,-4.7597256,1,-4.7597256,-4.7597256,,-4.7597256,-4.7597256,0.0
Cc1c(O)c2c(c(C)c1CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C(C)(C)C2,-6.0107207,1,-6.0107207,-6.0107207,,-6.0107207,-6.0107207,0.0
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,-6.1500001,1,-6.1500001,-6.1500001,,-6.1500001,-6.1500001,0.0
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,-4.1100001,1,-4.1100001,-4.1100001,,-4.1100001,-4.1100001,0.0
Cc1cc(=O)n(-c2ccccc2)n1C,-4.1802676000000005,2,-4.1802676000000005,-4.1802676000000005,0.40974320669619435,-4.4699998,-3.8905354,0.5794644
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2)n(-c2cccc(CN)c2)n1,-5.9000001,1,-5.9000001,-5.9000001,,-5.9000001,-5.9000001,0.0
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2F)n(-c2cccc(CN)c2)n1,-5.5,1,-5.5,-5.5,,-5.5,-5.5,0.0
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)n(-c2cccc(CN)c2)n1,-6.0,1,-6.0,-6.0,,-6.0,-6.0,0.0
Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,-4.6100001,1,-4.6100001,-4.6100001,,-4.6100001,-4.6100001,0.0
Cc1cc(COc2ccc(C(=O)N[C@@H]3CC4(C[C@@H]3C(=O)NO)OCCO4)cc2)c2ccccc2n1,-5.7423639,1,-5.7423639,-5.7423639,,-5.7423639,-5.7423639,0.0
Cc1cc(COc2ccc(C(=O)N[C@@H]3C[C@@]4(CCCO4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,-5.6319547,1,-5.6319547,-5.6319547,,-5.6319547,-5.6319547,0.0
Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)N=S1(=O)[O-],-6.3989701,1,-6.3989701,-6.3989701,,-6.3989701,-6.3989701,0.0
Cc1cc(NC(O)=C2C(=O)c3ccccc3S(=O)(=O)N2C)no1,-4.6100001,1,-4.6100001,-4.6100001,,-4.6100001,-4.6100001,0.0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-4.8800001,1,-4.8800001,-4.8800001,,-4.8800001,-4.8800001,0.0
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,-6.2987847,1,-6.2987847,-6.2987847,,-6.2987847,-6.2987847,0.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-4.8050604,1,-4.8050604,-4.8050604,,-4.8050604,-4.8050604,0.0
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,-4.5,1,-4.5,-4.5,,-4.5,-4.5,0.0
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,-4.2807493,2,-4.2807493,-4.2807493,0.0010593873795739246,-4.2814984,-4.2800002,0.0014982000000003382
Cc1ccc(/C(=C/CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,-5.720623,1,-5.720623,-5.720623,,-5.720623,-5.720623,0.0
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,-5.082860500000001,2,-5.082860500000001,-5.082860500000001,0.010097060571275773,-5.0900002,-5.0757208,0.014279400000000386
Cc1ccc(C(F)(F)CNc2ccc(C#N)c(CC(=O)NCCONC(=N)N)c2F)nc1,-6.188375,1,-6.188375,-6.188375,,-6.188375,-6.188375,0.0
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](N)C(C)C)c1,-5.3000002,1,-5.3000002,-5.3000002,,-5.3000002,-5.3000002,0.0
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,-4.388608,1,-4.388608,-4.388608,,-4.388608,-4.388608,0.0
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN)C(C)C)c1,-5.5214391,1,-5.5214391,-5.5214391,,-5.5214391,-5.5214391,0.0
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3C)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,-4.7979398,1,-4.7979398,-4.7979398,,-4.7979398,-4.7979398,0.0
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3F)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,-4.4308991,1,-4.4308991,-4.4308991,,-4.4308991,-4.4308991,0.0
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,-5.3899999,1,-5.3899999,-5.3899999,,-5.3899999,-5.3899999,0.0
Cc1ccc(NC(=O)c2nscc2NCc2ccncc2)cc1C(F)(F)F,-5.2295737,1,-5.2295737,-5.2295737,,-5.2295737,-5.2295737,0.0
Cc1ccc(S(=O)(=O)NC(=O)C(c2ccc3c(c2)OCO3)c2cn(C)c3cc(CO)ccc23)cc1,-5.7697759,1,-5.7697759,-5.7697759,,-5.7697759,-5.7697759,0.0
Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,-4.5,2,-4.5,-4.5,0.14142121481595363,-4.5999999,-4.4000001,0.1999998000000005
Cc1ccc2c(=O)c3cccc(CC(=O)OC4OC(C(=O)O)[C@@H](O)[C@@H](O)[C@@H]4O)c3oc2c1C,-6.52,1,-6.52,-6.52,,-6.52,-6.52,0.0
Cc1ccc2cc(C(=O)NC3(C(=O)N[C@H](Cc4ccccc4)C(=O)NCC4CCN(CC5CCOCC5)CC4)CCCC3)sc2c1,-5.2912149,1,-5.2912149,-5.2912149,,-5.2912149,-5.2912149,0.0
Cc1cccc(Nc2ccccc2C(=O)O)c1C,-4.74857355,2,-4.74857355,-4.74857355,0.0020173049360472134,-4.75,-4.7471471,0.002852899999999714
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,-5.21,1,-5.21,-5.21,,-5.21,-5.21,0.0
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N[C@H]1C,-5.3049202,1,-5.3049202,-5.3049202,,-5.3049202,-5.3049202,0.0
Cc1ccnc2[nH]c(Cc3nc4ccc(/C(N)=N\O)cc4[nH]3)nc12,-6.6994848,1,-6.6994848,-6.6994848,,-6.6994848,-6.6994848,0.0
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,-4.512678149999999,2,-4.512678149999999,-4.512678149999999,0.010354659571660922,-4.52,-4.5053563,0.014643699999999704
Cc1ccnc2nc(Cc3nc4cc(C(=N)N)ccc4[nH]3)[nH]c12,-7.0500002,1,-7.0500002,-7.0500002,,-7.0500002,-7.0500002,0.0
Cc1ccnc2nc(Cc3nc4ccc(C(=N)N)cc4[nH]3)[nH]c12,-7.0478787,1,-7.0478787,-7.0478787,,-7.0478787,-7.0478787,0.0
Cc1ccncc1,-3.9612868,1,-3.9612868,-3.9612868,,-3.9612868,-3.9612868,0.0
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,-5.3483939,1,-5.3483939,-5.3483939,,-5.3483939,-5.3483939,0.0
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,-5.0599999,1,-5.0599999,-5.0599999,,-5.0599999,-5.0599999,0.0
Cc1cn([C@H]2C[C@H]([N-][NH+]=N)[C@@H](CO)O2)c(=O)[nH]c1=O,-5.1850867,1,-5.1850867,-5.1850867,,-5.1850867,-5.1850867,0.0
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,-4.7199998,1,-4.7199998,-4.7199998,,-4.7199998,-4.7199998,0.0
Cc1cnc(N/C(O)=C2/C(=O)c3ccccc3S(=O)(=O)N2C)s1,-4.7058601,1,-4.7058601,-4.7058601,,-4.7058601,-4.7058601,0.0
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,-4.71,1,-4.71,-4.71,,-4.71,-4.71,0.0
Cc1csc(NC(=O)C(C(=O)OC(C)C)=C2SCS2)n1,-4.5100002,1,-4.5100002,-4.5100002,,-4.5100002,-4.5100002,0.0
Cc1nc(-c2c(Cl)cc(Cl)cc2-c2ccc([C@@H](C)NC(=O)C3(NC(=O)C(F)(F)F)CC3)c(F)c2)no1,-4.6382723,1,-4.6382723,-4.6382723,,-4.6382723,-4.6382723,0.0
Cc1nc(-c2ccc(Cl)cc2-c2ccc([C@@H](C)NC(=O)C3(NC(=O)C(F)(F)F)CC3)c(F)c2)no1,-4.5086384,1,-4.5086384,-4.5086384,,-4.5086384,-4.5086384,0.0
Cc1nc(N)ccc1CNC(=O)Cc1c(C#N)ccc(NCC(F)(F)c2ccccn2)c1F,-5.1474957,1,-5.1474957,-5.1474957,,-5.1474957,-5.1474957,0.0
Cc1ncc(CO)c(CO)c1O,-4.8362136,2,-4.8362136,-4.8362136,0.44719356172682123,-5.1524272,-4.52,0.6324272000000004
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,-5.2685814,1,-5.2685814,-5.2685814,,-5.2685814,-5.2685814,0.0
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,-4.380506049999999,2,-4.380506049999999,-4.380506049999999,0.027568749895579607,-4.4000001,-4.361012,0.03898810000000008
Cc1nccc2c1[nH]c1cc(O)ccc12,-5.302259,1,-5.302259,-5.302259,,-5.302259,-5.302259,0.0
Cc1nccc2c1[nH]c1ccccc12,-5.223299,1,-5.223299,-5.223299,,-5.223299,-5.223299,0.0
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,-6.0,1,-6.0,-6.0,,-6.0,-6.0,0.0
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-5.8393164,1,-5.8393164,-5.8393164,,-5.8393164,-5.8393164,0.0
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,-6.23,1,-6.23,-6.23,,-6.23,-6.23,0.0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,-4.0886133000000005,2,-4.0886133000000005,-4.0886133000000005,0.23845507423512655,-4.2572265,-3.9200001,0.3372263999999996
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,-4.5500002,1,-4.5500002,-4.5500002,,-4.5500002,-4.5500002,0.0
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,-4.8450000499999994,2,-4.8450000499999994,-4.8450000499999994,0.10606608788866038,-4.9200001,-4.77,0.15000010000000064
Cc1oc(=O)oc1COC(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(=O)OC4CCCCC4)cc3)C(=O)C2)CC1,-4.3099999,1,-4.3099999,-4.3099999,,-4.3099999,-4.3099999,0.0
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,-4.8797116,1,-4.8797116,-4.8797116,,-4.8797116,-4.8797116,0.0
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,-5.5799999,1,-5.5799999,-5.5799999,,-5.5799999,-5.5799999,0.0
Clc1ccc(C2CN3CCN=C3c3ccccc32)cc1,-4.7199998,1,-4.7199998,-4.7199998,,-4.7199998,-4.7199998,0.0
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,-4.0599999,1,-4.0599999,-4.0599999,,-4.0599999,-4.0599999,0.0
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,-4.6799998,1,-4.6799998,-4.6799998,,-4.6799998,-4.6799998,0.0
Clc1ccc2c(c1)NC(N1CCNCC1)=c1ccccc1=N2,-4.6799998,1,-4.6799998,-4.6799998,,-4.6799998,-4.6799998,0.0
Clc1cccc(Cl)c1NC1=NCCN1,-4.53886295,2,-4.53886295,-4.53886295,0.05817643260466398,-4.5799999,-4.497726,0.08227389999999968
