SMILES,logPapp
O=C1N=C(Nc2n(cnc12)COCCO)N,-5.9899998
S(CCC)c1cc2[nH]c(nc2cc1)NC(OC)=O,-5.1900001
O(C(=O)C(CO)c1ccccc1)C1C[C@@H]2N([C@@H](C1)CC2)C,-4.7016673
S(=O)(=O)(N)c1cc2S(=O)(=O)NC(Nc2cc1C(F)(F)F)Cc1ccccc1,-5.8899999
Clc1cc(C(=O)NC2CCN(CC2OC)CCCOc2ccc(F)cc2)c(OC)cc1N,-4.52
O1C(C)C(O)C(OC)CC1OC1CC2(O)CCC3C(CCC4(C)C(CCC34O)C3=CC(OC3)=O)C2(CC1)C=O,-5.5799999
N(CCCN1c2c(CCc3c1cccc3)cccc2)C,-4.5585299
F[C@@]12[C@H]([C@@H]3C[C@@H](C)[C@](O)(C(=O)CO)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C,-4.810657
O(C(c1ccccc1)c1ccccc1)CCN(C)C,-4.27
O(CCOC)c1cc2c(ncnc2Nc2cc(ccc2)C#C)cc1OCCOC,-4.4699998
Oc1cc2CC[C@H]3[C@@H]4CC[C@H](O)[C@]4(CC[C@@H]3c2cc1)C,-4.732296
O1C[C@H]2[C@@H]([C@@H](c3c(cc4OCOc4c3)[C@H]2O[C@@H]2O[C@H]3[C@@H](O[C@@H](OC3)C)[C@H](O)[C@H]2O)c2cc(OC)c(O)c(OC)c2)C1=O,-6.1500001
FC(F)(F)COc1ccc(OCC(F)(F)F)cc1C(=O)NCC1NCCCC1,-4.4200001
Fc1cc(ccc1-c1ccccc1)C(C(O)=O)C,-4.6599998
O1CCN(\N=C\c2oc(N(O)O)cc2)C1=O,-4.9899998
Clc1cc(Nc2ncnc3c2cc(OCCCN2CCOCC2)c(OC)c3)ccc1F,-4.48
Clc1cc(Cl)ccc1[C@]1(O[C@@H](CO1)COc1ccc(N2CCN(CC2)C(=O)C)cc1)Cn1ccnc1,-4.7538648
OC(=O)C(C)c1cc(ccc1)C(=O)c1ccccc1,-4.3899999
s1c2c(cc1)C(c1c(CC2=O)cccc1)=C1CCN(CC1)C,-4.9499998
Oc1cc(ccc1O)C[C@H](N)C(O)=O,-5.8219547
O=C(C(CC(N(C)C)C)(c1ccccc1)c1ccccc1)CC,-4.6599998
Oc1cc(ccc1O)C[C@@](N)(C(O)=O)C,-6.619894
Clc1cc2c(-n3c(CN=C2c2ccccc2F)cnc3C)cc1,-4.4000001
O=C1Nc2c(nccc2C)N(c2ncccc12)C1CC1,-4.5053563
Clc1cc2c(NC(=O)CN=C2c2ccccc2)cc1,-3.8588643
O(CC(O)CNC(C)C)c1ccccc1OCC=C,-4.02
Oc1c(CO)c(cnc1C)CO,-4.52
O1C2C3N(C(CC(OC(=O)C(CO)c4ccccc4)C3)C12)C,-4.7240591
S(=O)(=O)(N1CCN(CC1)C)c1cc(C=2NC(=O)c3n(nc(c3N=2)CCC)C)c(OCC)cc1,-4.3418293
S(=O)(=O)(Nc1ncccc1)c1ccc(N)cc1,-4.6700001
S(=O)(C)c1ccc(cc1)\C=C\1/c2c(cc(F)cc2)C(CC(O)=O)=C/1C,-5.2368288
O(CC(O)CNC(C)(C)C)c1ccc(NC(=O)NC2CCCCC2)cc1,-4.9684534
s1c2c(S(=O)(=O)N(C)\C(=C(/O)\Nc3ncccc3)\C2=O)cc1,-4.6786513
OC(C1CCN(CC1)CCCC(O)c1ccc(cc1)C(C)(C)C)(c1ccccc1)c1ccccc1,-5.2600002
s1nc(N2CCOCC2)c(OC[C@@H](O)CNC(C)(C)C)n1,-4.6390147
O1CCNCC1COc1ccccc1OCC,-4.3899999
FC1(F)CCC(CC1)C(=O)N[C@@H](CCN1C2CC(n3c(nnc3C)C(C)C)CC1CC2)c1ccccc1,-6
O1C2=CC(=N)C=CC2=C(c2c1cc(N)cc2)c1ccccc1C(OC)=O,-5.9411516
O=C(N[C@H](CC(C)C)C(=O)N[C@H](Cc1ccccc1)C(=O)NC)C,-5.2142239
O=C(NCCc1ccccc1)CNC(=O)C,-4.6597776
O=C(N[C@H](C(C)C)C(=O)NCCc1ccccc1)C,-4.4610906
S(=O)(=O)(NC(Cc1cc(ccc1)C(N)=N)CC(=O)N1CCNCC1)c1cc2c(cc1)cccc2,-7.0312262
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)CO)[C@]4(C[C@@H]3O)C)CCC2=C1)C,-4.3887606
O1[C@](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)(CO)[C@@H](O)[C@H](O)[C@H]1CO,-5.9186072
O1[C@H](C)[C@H](O)[C@H](N)C[C@H]1O[C@H]1c2c(C[C@@](O)(C1)C(=O)CO)c(O)c1c(C(=O)c3c(cccc3OC)C1=O)c2O,-6.5900002
O1[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@@H](C[C@](O)(C)[C@H](O[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C)[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](OC)(C2)C)[C@@H](C)C1=O)C,-5.8602514
O(CC(OC(=O)C1CC1)CNC(C)C)c1c2c(ccc1)cccc2,-4.1608586
Fc1cc2c(N(C=C(C(O)=O)C2=O)C2CC2)cc1N1CC(NCC1)C,-5.4418488
O1C(C)C(O)C(O)C(O)C1O[C@H]1CC[C@@]2([C@@H]3[C@@H](CCC2=C1)[C@@]1(O)CC[C@@H]([C@]1(CC3)C)C=1C=CC(OC=1)=O)C,-6.2299852
F[C@@]12[C@H]([C@@H]3C[C@@H](C)[C@](O)(C(=O)COC4O[C@@H](CC(O)=O)[C@H](O)[C@@H](O)[C@@H]4O)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C,-5.979651
O=C1N(C)[C@@H](Cc2ncn(CC(=O)N3[C@@H](CCC3)C(=O)N[C@H]1C)c2)C(=O)NC,-5.8998151
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N)C,-5.7648687
[nH]1c2c(nc1Cc1[nH]c3cc(ccc3n1)C(N)=N)nccc2C,-7.0478787
O\N=C(\N)/c1cc2[nH]c(nc2cc1)Cc1[nH]c2nccc(c2n1)C,-6.6994848
s1cnnc1-c1ccc(N2C[C@@H](OC2=O)CNC(=O)CC)cc1F,-4.4308991
s1c(nnc1CN)-c1ccc(N2C[C@@H](OC2=O)CNC(=S)C)cc1F,-4.8219547
Fc1cc(N2C[C@@H](OC2=O)CNC(=O)CC)ccc1-n1ncc(c1)C#N,-4.3099999
s1c(nnc1CNC)-c1ccc(N2C[C@@H](OC2=O)CNC(=S)C)cc1F,-4.7697759
s1c(nnc1CNS(=O)(=O)C)-c1ccc(N2C[C@@H](OC2=O)CNC(=S)C)cc1F,-5.619894
Clc1cc(ccc1Cl)[C@]1(CCN(C1)C(=O)c1cc(OC)c(OC)c(OC)c1)CCN1CCC(CC1)(C(=O)N1CCN(CC1)C)c1cccnc1,-5.1382737
S(=O)(=O)(n1c2cc(ccc2nc1N)C(C(=O)N)c1cc(F)ccc1)NC(C)C,-4.3312736
Clc1cc(ccc1Cl)[C@]1(CCC(=O)N(C1)CC1CC1)CCN1CC(N2CCN(S(=O)(=O)N)CC2)C1,-5.8969545
FC1=CN([C@H]2O[C@@H](COC(=O)C(NC(=O)CN)CC(C)C)[C@H](O)C2)C(=O)NC1=O,-5.2006745
Oc1cc(ccc1O)CC(OC(=O)\C=C\c1cc(O)c(O)cc1)C(O)=O,-6.2807493
SCC(=O)NCCCCCNC(=O)c1ccc(N(C)C)cc1,-5.1324477
O=C(Nc1ccccc1)CCCCCCC(=O)NO,-5.6294661
Oc1ccc(cc1)C[C@H](NC(=O)C(N)CCCCCC)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)N[C@@H](Cc1ccccc1)C(=O)N,-5.4504986
O1[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2N(CCC2)C(=O)[C@@H](NC(=O)C(N)CCCCCC)Cc2ccc(O)cc2)Cc2c3c([nH]c2)cccc3)Cc2ccccc2)C(O)C(O)[C@H](O)[C@H]1C(=O)N,-5.79
Oc1cc(C)c(C[C@H](N)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2c3c([nH]c2)cccc3)C(=O)N[C@@H](Cc2ccccc2)C(=O)N)c(c1)C,-6.2987847
S(O)(=O)(=O)c1ccc(N)cc1,-5.4299998
S(=O)(=O)(N(CCn1cccc1)C1Cc2cc(ccc2N(C1)Cc1n(cnc1)C)C#N)c1ncccc1,-4.9099998
S(=O)(=O)(N(CC1CCN(CC1)C(OCC(C)C)=O)C1Cc2cc(ccc2N(C1)Cc1n(cnc1)C)C#N)c1ncccc1,-5.1224694
s1c(ccc1C(=O)NC1(CCCC1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)-c1ccccc1,-4.9309068
O=Cc1ccncc1,-4.1805573
Oc1ccncc1,-4.1089525
n1ccc(cc1)Cc1ccccc1,-3.9978395
Fc1ccncc1,-3.8897052
Clc1cc(ccc1)C(OC1CC2N([C@@H](C1)CC2)C)c1ccccc1,-4.662271
O1c2c(ccc(OC)c2)C(=O)C=C1c1ccc(OC)cc1,-4.6010299
S(=O)(=O)(N(Cc1ccccc1)CCN(Cc1n(cnc1)C)c1ccc(cc1)C#N)c1ncccc1,-5.5514212
O=C(NCC(C)C)\C=C\C=C/CCC#C\C=C\C,-4
O1[C@@H](CC[C@@H]1n1c2ncnc(O)c2nc1)CO,-5.6708102
O=C1NC(=Nc2n(cnc12)COCCOC(=O)C(N)C(C)C)N,-5.669776
P(Oc1ccc(OC)cc1)(OC[C@H]1O[C@@H](N2C=C(C)C(=O)NC2=O)C=C1)(=O)NC(C(OC)=O)C,-5.9819288
O1C=C(C(=O)c2c1cc(O)cc2O)c1ccc(O)cc1,-4.5700002
S(N=O)C[C@H](C(=O)N1CCC[C@@H]1C(O)=O)C,-4.5
S(=O)(=O)(NC(=O)C(c1cc2OCOc2cc1)c1c2c(n(c1)C)cc(cc2)C(OCC)=O)c1ccc(cc1OC)C,-4.6994848
s1c2CCNCc2cc1C(=O)NCC(=O)c1cc(OCC(OCCCC)=O)c(OCC(OCCCC)=O)cc1,-5.1011863
s1c2c(cc1C(=O)NC(C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1)(C)C)cccc2,-5.3289509
s1c2c(cc1C(=O)NC1(CCCC1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCC(=O)N1CCN(CC1)C)cccc2,-5.6994848
s1c2c(cc1C(=O)NC1(CCCC1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCC(=O)N1CCN(CC1)CC1CCOCC1)cccc2,-5.5693183
s1c2c(cc1C(=O)NC1(CCCC1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCC1CCN(CC1)C1CCOCC1)cccc2,-5.7979398
s1c2c(cc1C(=O)NC1(CCCC1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CC(NC(C1)C)C)cccc2,-5.9593034
O=C1[C@@H]2C[C@@H](O)[C@@H](O)C[C@]2(C2C(=C1)[C@]1(O)CC[C@H]([C@@](O)([C@H](OC)CCC(O)(C)C)C)[C@]1(CC2)C)C,-4.79
O=C1[C@@H]2C[C@@H](O)[C@@H](OC)C[C@@]2(C2C(=C1)[C@]1(O)CC[C@H]([C@@](O)([C@H](O)CCC(C)C)C)[C@]1(CC2)C)C,-4.6999998
O=C1[C@@H]2C[C@@H](OC)[C@@H](O)C[C@]2(C2C(=C1)[C@]1(O)CC[C@H]([C@@](O)([C@H](OC)CCC(C)C)C)[C@]1(CC2)C)C,-4.5380535
O=C1[C@@H]2C[C@@H](O)[C@@H](O)C[C@]2(C2C(=C1)[C@]1(O)CC[C@H]([C@@](O)([C@H](O)CCC(C)C)C)[C@]1(CC2)C)C,-4.7199998
OCC(NC(=O)C1C=C2C(N(C1)C)Cc1c3c2cccc3[nH]c1)C,-5.1684265
O=C1N=C(NC=2NCC(N(C1=2)C=O)CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)N,-7.5214391
O1c2c(ccc(C)c2C)C(=O)c2c1c(ccc2)CC(O)=O,-4.4000001
O1c2c(ccc(O)c2)C(=O)CC1c1ccc(O)cc1,-4.8000002
Oc1cc(O)ccc1C(=O)CCc1ccc(O)cc1,-4.7399645
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1Oc1ccc(cc1)[C@H]1Oc2c(ccc(O)c2)C(=O)C1,-6.5875134
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC1[C@@H]2[C@@]([C@H]3C[C@@H](O)[C@H]4[C@](CC[C@@H]4[C@@](O[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]4O)(CC\C=C(\C)/C)C)(C)[C@@]3(C1)C)(CC[C@H](O)C2(C)C)C,-6.5883503
O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(O)c(OC)cc1)c2,-4.8815303
O1C=C([C@H]2[C@H](CN3[C@H](c4[nH]c5c(c4CC3)cccc5)C2)[C@@H]1C)C(OC)=O,-4.8187928
O[C@H]1N2[C@@H]3C4[C@@H](C[C@@H]2[C@@H]2N(c5c([C@@]2(C3)[C@H]4O)cccc5)C)[C@@H]1CC,-4.9387093
O1[C@H]2[C@H]3[C@H]4C(=CC1)CN1[C@@H]([C@]5([C@@H]3N(c3c5cc(OC)cc3)C(=O)C2)CC1)C4,-4.5717444
O1[C@@H]2[C@H]3[C@@H]4CC(=O)[C@@]5([C@@H]3N(c3c5cccc3)C(=O)C2)CCN(CC4=CC1)C,-4.5816798
O=C1N[C@H](CC1)C(=O)N[C@H](Cc1nc[nH]c1)C(=O)N1CCC[C@@H]1C(=O)N,-6.8313413
O1c2c(c(O)c(O)c(O)c2)C(=O)C=C1c1ccccc1,-5.1386361
O1c2c(C(=O)C(O)=C1c1cc(O)c(O)cc1)c(O)cc(O)c2,-5.3099999
O1c2c(C(=O)C(O)C1c1cc(O)c(O)cc1)c(O)cc(O)c2,-6.5093193
Clc1ccc(cc1)C[C@H](C(=O)N1CCN(CC1)c1ccc(cc1[C@@H](NC(=O)CCN(C)C)C(C)C)C)C,-4.388608
Clc1cc(C)c(cc1)C[C@H](C(=O)N1CCN(CC1)c1ccc(cc1[C@@H](NC(=O)CCN(C)C)C(C)C)C)C,-4.7979398
FC(F)(F)c1cc(NC(=O)c2ccccc2NCc2ccncc2)ccc1,-5.158072
O=C(Nc1cc2NCC(c2cc1)(C)C)c1cccnc1NCc1ccncc1,-5.489058
Clc1cc(NC(=O)c2n(ncc2)CCc2ccncc2)ccc1C(F)(F)F,-5.3400002
Clc1cc(OC2CCN(CC2)CCCNC=2N(C)C(=O)N(C)C(=O)C=2)ccc1Cl,-4.8783755
S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)C(O)=O,-5
S1c2c(N(c3c1cccc3)CCCN1CCCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)c(ccc2)C(O)=O,-5.8005152
S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)CC(O)=O,-4.9099998
S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)CCC(O)=O,-5.29
S1c2c(N(c3c1cccc3)CCCN1CCCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)C(C(O)=O)C,-5.1599998
S(C)c1[nH]c2c(n1)cc(cc2)C(=O)N1CCC(CC1)C,-4.5418172
OC=1C(=O)C=CN(C)C=1C,-4.8885303
S(=O)(=O)(N[C@@H](Cc1cc(C)c(cc1)[C@H]1S(=O)([O-])=NC(=O)C1)c1[nH]c2c(n1)cccc2)c1ccccc1,-6.3989701
O1c2c(C[C@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@@H]1c1cc(O)c(O)cc1)c(O)cc(O)c2,-7.0188646
O=C(N)C=C,-4.5693183
O(C)c1cc2CCN3[C@H](C[C@H](O)[C@H](C3)CC(C)C)c2cc1OC,-4.6799998
Oc1ccc(cc1)C(OCC)=O,-4.8102908
O1[C@H](COC(=O)[C@@H](N)Cc2ccccc2)[C@@H](O)[C@H](O)[C@@H]1N1C=CC(O)=NC1=O,-5.6999998
O1[C@@H](C)[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O[C@H]1[C@@H](Oc2c(C1=O)c(O)cc(O)c2)c1cc(O)c(O)cc1,-6.8200002
Clc1nc(n(Cc2ccc(cc2)-c2ccccc2-c2[nH]nnn2)c1C=O)CCCC,-5.0100002
O=C1N(c2c(cccc2)C1(Cc1ccncc1)Cc1ccncc1)c1ccccc1,-4.54
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)ccc1F)C(C)C,-4.46
S(=O)(=O)(n1c2cc(ccc2nc1N)\C(=C\C(=O)NC)\c1ccccc1)C(C)C,-4.1999998
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1ccc(F)cc1F)C(C)C,-4.3699999
Fc1c(cccc1F)\C(=C/C(=O)NC)\c1cc2n(C(C)C)c(nc2cc1)N,-5.2199998
Oc1c(O)cc(cc1O)C(OC)=O,-5.3899999
Clc1ccccc1C1(NC)CCCCC1=O,-4.2600002
s1cnnc1NS(=O)(=O)c1ccc(NC(=O)COCCOCCOC)cc1,-6.2399998
O1C2CC(N(C2)C(=O)C(NC(=O)Cc2cc(OCCC1(C)C)ccc2)C1CCCCC1)C(=O)NC(C(=O)C(=O)NCC=C)CCC,-5.0300002
O=C(NC(C(=O)C(=O)NCC=C)CCC)C1N(CC2C1C2(C)C)C(=O)C(NC(=O)NC(C(C)C)C(=O)C(C)C)C(C)(C)C,-5.29
S(=O)(=O)(C)c1ccccc1-c1cc(F)c(NC(=O)c2n(nc(c2)C)-c2cc(ccc2)CN)cc1,-5.5
O(C(C)(C)C)C(=O)N[C@H]([C@@H](O)[C@@H](O)CC(C)C)CC1CCCCC1,-4.1799998
FC1=CN([C@H]2O[C@@H](CO)[C@H](OC(=O)[C@@H](N)[C@H](CC)C)C2)C(=O)NC1=O,-5.5599999
FC1=CN([C@H]2O[C@@H](COC(=O)C(N)CC(O)=O)[C@H](O)C2)C(=O)NC1=O,-6.4899998
n1ccn(c1)Cc1ccccc1,-4.1700001
n1n(ccc1)Cc1cc(ccc1)C#N,-4.1399999
OC(=O)c1cc(ccc1)Cn1nccc1,-5.5300002
OC(=O)c1ccc(cc1)Cc1ncccn1,-5.27
n1n(ccc1)Cc1cc(ccc1)CN,-4.5500002
O=C(N)C[C@H](NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)Cc1c2c([nH]c1)cccc2)C)C(=O)N[C@H](C(=O)N)C,-7.29
O1[C@@H](C)[C@@H](O)[C@@H](N)C[C@@H]1O[C@@H]1c2c(C[C@](O)(C1)C(=O)C)c(O)c1c(C(=O)c3c(cccc3OC)C1=O)c2O,-6.0999999
FC(F)Oc1ccc(cc1OCC1CC1)C=1n2nc(cc2N=CC=1)C=1CN(O)C=CC=1,-4.71
Fc1ccc(cc1)-c1c(COC)c(nc(C(C)C)c1\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)C(C)C,-5.27
O1c2cc(ccc2OC1)-c1nc(ccn1)-c1[nH]c2c(c1)C(=O)NCC12CCCNC1,-5.4699998
O(C)c1cc(cnc1)-c1nc(ccn1)-c1[nH]c2c(c1)C(=O)NCC12CCCNC1,-5.6999998
n1nnn(Cc2ccccc2)c1C(N1CCCN(CC1)C1CCC1)c1ccc(cc1)CN1CCN(CC1)C,-6.0999999
O1Cc2c(N(c3cc(ccc13)CC(O)=O)CCCN1CCN(CC1)C1N(C)C(=O)N(C)C(=O)C1)cccc2,-5.52
O=C1N(C)C(=O)N(C)C(N2CCCN(CC2)CCCN2c3cc(ccc3CCc3c2cccc3)C(O)=O)C1,-5.3600001
O=C1N(C)C(=O)N(C)C(N2CCCN(CC2)CC\C=C\2/c3cc(ccc3CCc3c/2cccc3)CC(O)=O)C1,-5.3200002
O=C1N(COC)C(=O)NC(=O)C1(c1ccccc1)c1ccccc1,-4.5
Oc1ccc(cc1)C[C@H](NC(=O)[C@@H](NC(=O)C)CCCCCC)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N,-5.9699998
O1c2c(C=CC1=O)cc1c(occ1)c2OCC(O)C(OC(C(C)=C)COc1c2OC(=O)C=Cc2cc2c1occ2)(C)C,-4.48
OC(=O)CCCCCCCCC,-4.6799998
O1c2c(C(=O)C=C1c1cc(OC)c(OC)c(O)c1)c(O)cc(O)c2,-4.9499998
O[C@@H]1Cc2c(cccc2)C1NC(=O)[C@](O)(Cc1ccccc1)CN(NC(=O)[C@@H](C(C)(C)C)CC(OC)=O)Cc1ccc(cc1)\C=C/c1ccccc1,-5.0799999
S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5C)-c4cc(F)ccc4)C3)C(=O)N(CCCC\C=C/[C@@H]1C2)C)C1CC1,-5.3000002
O=C1[C@H](C[C@@H](C[C@H]1[C@H](O)CC1CC(=O)NC(=O)C1)C)C,-4.8400002
